retweet_count,mention_count,follower_count,verified,tweet_length,username_length,hashtag_count,has_hashtag,account_age_days
88,2,1621,1,41,15,5,1,488
34,4,197,0,73,15,0,0,1108
60,5,2509,0,71,7,2,1,404
77,2,2756,1,49,6,5,1,88
11,2,1046,1,47,7,5,1,125
8,5,2586,1,60,14,1,1,1113
57,3,9596,1,39,11,4,1,361
6,1,9018,0,61,6,3,1,366
34,1,2747,1,54,14,3,1,446
12,3,1335,0,57,11,1,1,193
23,5,3052,1,95,7,3,1,4
32,4,1647,0,63,9,0,0,2
62,1,5100,0,43,7,5,1,67
43,2,8804,0,52,7,2,1,40
40,5,7492,1,36,8,5,1,896
8,2,1679,0,54,5,1,1,129
63,3,1333,0,50,11,0,0,1201
94,4,7086,0,75,8,2,1,674
67,1,8056,0,65,6,1,1,639
76,2,6605,1,36,14,3,1,632
71,2,2387,0,80,8,1,1,896
74,2,47,0,45,7,0,0,634
75,4,1967,1,91,13,4,1,221
24,5,3308,0,48,12,1,1,411
97,4,1011,0,47,7,0,0,300
32,4,2417,0,70,9,4,1,384
18,5,223,0,67,6,2,1,465
38,0,5835,0,72,11,1,1,71
65,5,9701,0,35,9,1,1,896
88,4,2296,1,94,8,1,1,924
57,1,996,1,80,9,4,1,782
34,5,9602,1,70,12,2,1,184
8,3,6969,1,37,14,5,1,48
8,5,1299,0,78,13,3,1,350
48,1,2810,1,55,11,0,0,145
25,1,2062,0,61,14,5,1,1245
90,3,3550,1,65,7,2,1,937
42,1,8138,0,63,11,4,1,204
13,1,3859,0,71,10,3,1,1050
37,0,6669,1,68,9,5,1,357
19,1,306,1,43,9,5,1,58
28,2,2904,0,77,18,0,0,152
14,3,2090,1,58,13,4,1,903
35,0,2191,0,64,10,3,1,391
56,1,2196,0,54,14,5,1,873
39,4,7397,1,51,7,1,1,273
67,1,1682,1,45,8,1,1,583
1,5,4576,0,52,8,2,1,92
30,1,9636,1,77,16,2,1,657
20,4,6097,0,61,11,3,1,790
30,2,7521,1,56,13,4,1,305
81,5,2880,0,78,15,3,1,898
24,1,9184,1,47,14,2,1,1195
21,1,7750,1,70,7,3,1,385
2,5,614,1,47,12,4,1,1216
100,4,2464,1,56,6,3,1,394
89,2,8901,1,94,7,0,0,897
3,2,2732,0,84,10,2,1,988
13,3,6089,1,71,10,3,1,1087
8,4,1558,0,69,13,2,1,68
3,3,2284,0,68,9,3,1,681
24,1,9460,1,70,7,4,1,744
22,0,3545,1,73,5,5,1,1189
31,5,6359,1,71,13,2,1,1173
62,0,4236,0,85,9,2,1,447
13,5,8020,1,64,8,3,1,54
92,4,4180,0,35,12,5,1,121
77,4,8966,0,65,9,1,1,963
76,4,2017,1,46,14,5,1,315
66,0,5070,1,71,14,3,1,1217
24,2,8474,0,45,8,4,1,286
46,5,805,1,59,7,2,1,593
98,3,1009,0,68,7,5,1,1021
21,3,711,0,76,13,4,1,605
38,2,220,0,28,6,0,0,1226
80,5,8958,1,66,11,0,0,322
43,0,5507,0,63,7,3,1,919
79,0,9125,0,70,7,4,1,198
32,4,6049,1,79,8,2,1,264
12,2,5716,1,57,10,0,0,1135
45,2,6117,0,78,12,2,1,869
42,3,5427,0,34,12,4,1,507
22,2,1377,0,61,10,2,1,1080
55,3,7484,1,45,15,0,0,1200
9,2,6378,0,56,9,2,1,1100
71,2,6339,0,60,15,4,1,985
19,5,5333,0,42,14,5,1,472
47,3,7127,0,51,13,3,1,58
96,5,6624,1,37,8,3,1,1200
98,1,8150,1,49,13,1,1,842
32,0,5518,0,67,11,2,1,1052
11,5,7218,0,60,7,1,1,34
61,1,7915,1,63,8,3,1,826
88,4,5259,0,82,9,2,1,1106
29,0,6495,1,82,13,2,1,987
27,2,9165,0,55,10,5,1,379
84,2,6241,1,42,11,1,1,645
61,3,8671,0,62,16,1,1,42
39,3,3366,0,41,13,3,1,277
10,4,3994,1,80,6,1,1,514
4,4,3021,0,69,12,5,1,701
22,3,9004,1,59,8,2,1,359
100,2,71,1,80,5,2,1,798
36,0,8879,0,66,7,3,1,1034
81,4,5565,0,60,15,3,1,497
22,0,6299,0,74,9,1,1,84
58,2,4831,1,74,12,1,1,676
55,0,5369,1,59,6,0,0,487
47,1,4202,1,47,7,5,1,1172
90,2,8851,0,82,11,2,1,477
98,0,5097,1,42,14,2,1,22
80,5,9222,1,61,13,1,1,665
98,3,6438,0,42,9,1,1,802
67,5,1103,1,70,9,2,1,727
83,0,8955,0,66,6,4,1,785
37,4,9892,0,44,6,4,1,980
69,2,9108,1,73,7,5,1,1085
34,4,1811,0,42,9,4,1,1078
29,1,4692,0,50,7,0,0,486
33,5,1491,1,76,13,5,1,685
57,0,3413,0,80,7,1,1,112
86,4,3126,1,79,13,5,1,441
31,4,2360,0,74,11,2,1,924
70,4,1282,1,89,8,1,1,228
23,1,1659,1,59,13,5,1,392
62,5,3170,0,72,13,2,1,675
41,5,5231,1,57,10,2,1,971
16,0,6868,0,59,9,0,0,29
14,5,9016,0,47,7,5,1,1035
34,5,9067,0,32,9,0,0,349
63,3,6172,1,73,9,2,1,404
38,5,5363,0,77,5,4,1,833
100,5,951,1,41,8,4,1,734
22,4,618,0,60,11,3,1,412
55,0,1798,0,88,15,3,1,1037
23,3,7246,1,86,9,3,1,776
48,3,5930,1,41,6,5,1,22
80,0,6898,1,70,11,0,0,254
45,3,1401,1,80,13,2,1,40
15,2,5480,1,56,11,0,0,245
4,3,4900,1,45,17,5,1,429
5,0,1316,0,84,8,5,1,691
29,2,1374,1,76,18,2,1,73
57,5,5496,1,42,8,1,1,629
73,3,830,0,60,14,5,1,1177
92,2,713,0,75,10,1,1,991
94,1,5350,0,32,7,0,0,645
8,0,7653,1,118,11,1,1,943
47,3,9262,0,35,14,4,1,362
80,5,6382,0,57,17,4,1,250
89,2,5157,0,74,11,4,1,358
6,0,569,1,53,7,1,1,393
31,1,3614,1,44,9,3,1,325
5,5,410,0,51,12,5,1,440
82,2,3824,1,41,9,5,1,1074
7,0,6665,1,51,10,2,1,967
8,5,3971,0,64,14,5,1,1029
23,5,1782,0,52,11,2,1,907
65,1,2394,1,64,17,2,1,593
11,4,9199,0,76,11,0,0,847
62,4,9655,0,55,10,1,1,1181
35,2,437,1,40,9,5,1,1069
95,1,5271,1,73,13,0,0,1114
54,1,2657,0,86,6,2,1,491
27,3,927,1,48,9,0,0,541
16,2,6153,0,76,17,4,1,927
5,2,1559,1,53,7,1,1,1212
31,4,2757,0,73,7,3,1,796
45,1,1693,1,47,7,1,1,393
55,0,9712,0,94,11,1,1,211
2,0,8096,0,41,9,1,1,449
76,1,3210,1,71,15,1,1,396
54,5,2433,1,41,10,5,1,430
82,1,9615,1,59,5,5,1,1141
9,5,4016,1,73,9,0,0,985
91,5,5973,0,73,12,2,1,732
71,0,1644,1,72,9,3,1,960
41,1,9994,0,38,11,4,1,936
87,3,3101,1,82,7,1,1,462
12,5,6589,1,56,7,1,1,1190
86,1,1106,0,59,9,5,1,1245
57,4,8389,0,85,13,5,1,184
97,5,9867,1,79,10,5,1,445
96,2,7089,1,81,7,3,1,79
89,4,4028,0,55,11,5,1,1045
76,0,7355,0,73,8,2,1,910
66,4,5643,0,45,7,0,0,19
66,2,4960,0,75,7,3,1,15
26,5,5819,0,67,8,1,1,235
12,5,5635,0,102,5,5,1,669
31,2,5166,1,49,6,0,0,146
94,0,2417,1,56,11,0,0,340
95,4,3279,1,89,11,2,1,432
28,1,1913,0,65,13,2,1,206
69,1,4613,1,78,6,3,1,954
92,2,1915,1,34,12,5,1,575
63,1,4773,0,75,11,2,1,111
39,4,2684,1,59,13,3,1,1025
63,2,2889,1,83,8,3,1,316
99,1,9068,0,70,11,2,1,875
62,5,2655,0,58,12,1,1,1060
66,0,8976,0,53,9,2,1,502
28,5,2032,0,62,11,1,1,555
16,5,5648,0,77,5,2,1,730
66,2,9598,1,51,15,5,1,1029
54,2,2523,1,37,5,1,1,854
82,4,6598,0,46,14,3,1,639
30,4,5580,1,58,4,2,1,694
46,1,578,0,71,7,4,1,844
54,3,4420,0,81,14,4,1,1078
91,4,8818,0,45,10,0,0,667
100,4,2689,1,94,11,0,0,1049
95,5,4268,1,37,6,0,0,92
99,3,7492,0,70,10,3,1,1174
78,3,8862,1,78,10,3,1,789
93,4,1806,1,44,8,1,1,452
97,2,7116,0,78,9,1,1,99
89,3,9025,1,63,7,4,1,234
40,1,9431,1,85,9,3,1,349
49,3,1420,1,73,12,2,1,316
73,0,4017,0,47,13,2,1,372
71,5,3558,1,37,6,1,1,1172
13,1,5893,0,81,8,1,1,477
80,4,8029,0,94,6,4,1,1079
77,2,6532,1,54,13,1,1,567
83,1,6558,1,105,12,1,1,957
41,4,6664,1,91,11,1,1,975
36,0,251,0,67,12,2,1,650
53,3,1990,1,51,12,2,1,814
11,4,5698,1,61,7,5,1,368
28,3,1009,1,47,15,1,1,527
79,4,7805,1,39,6,2,1,587
65,3,844,1,70,6,5,1,1243
0,5,347,0,71,9,5,1,1171
40,2,6361,0,70,11,0,0,230
89,5,4362,1,79,8,0,0,18
7,0,436,0,43,12,4,1,1235
7,4,113,0,53,13,0,0,653
14,3,4821,1,56,13,1,1,724
82,2,611,0,43,12,2,1,45
53,4,8307,1,73,12,4,1,993
68,5,3710,0,37,6,5,1,1007
66,4,4008,1,67,8,1,1,512
79,5,9099,1,73,7,5,1,90
13,5,5767,0,104,6,1,1,443
24,2,474,0,43,8,3,1,349
99,4,5256,0,78,13,3,1,304
22,5,1908,0,82,9,4,1,429
41,4,1555,1,75,8,5,1,230
77,3,5044,0,43,14,0,0,286
87,3,2767,0,69,8,0,0,991
63,0,4023,0,43,8,3,1,119
30,1,7943,0,73,10,5,1,686
29,5,529,0,72,5,2,1,996
12,3,3903,1,93,12,2,1,52
16,2,5525,0,55,13,1,1,1076
62,5,7843,1,35,11,0,0,1180
56,3,8367,1,75,7,2,1,444
15,0,827,1,66,7,3,1,526
33,1,3520,0,83,13,5,1,990
34,4,6301,1,40,8,2,1,319
2,0,6976,1,89,10,5,1,243
26,1,9187,1,70,13,2,1,739
29,5,6565,1,79,7,3,1,12
47,5,2607,0,37,11,0,0,619
36,2,2508,1,67,14,4,1,367
77,0,6286,1,67,6,2,1,1104
41,3,7894,1,73,9,4,1,890
37,5,334,1,79,11,3,1,55
53,0,6649,0,64,9,5,1,341
64,2,3419,1,68,13,3,1,979
34,5,5748,0,75,9,4,1,811
89,5,857,0,67,12,4,1,397
31,2,2115,0,40,8,0,0,1144
99,2,7388,0,34,10,3,1,641
46,1,3352,0,69,8,5,1,994
6,5,650,0,82,16,0,0,653
0,4,8090,1,108,15,0,0,431
15,3,5798,0,72,8,2,1,994
38,5,7455,1,37,6,2,1,884
6,4,2178,1,70,12,1,1,312
12,1,1643,0,77,9,5,1,866
69,5,7299,0,33,15,5,1,371
58,4,5012,0,74,6,4,1,921
5,2,3737,1,55,8,1,1,651
20,0,6690,0,58,13,1,1,185
35,4,4809,1,44,12,0,0,673
51,5,5764,0,74,11,1,1,574
68,5,8825,0,60,13,4,1,789
100,5,4384,0,61,13,5,1,1170
45,0,7601,0,53,13,2,1,904
56,5,640,0,61,15,0,0,1055
56,2,9960,1,49,7,3,1,749
84,2,8622,1,85,16,2,1,730
11,1,4798,0,52,13,4,1,271
23,5,6128,1,70,7,1,1,853
19,5,5281,1,50,7,3,1,1207
52,3,5470,1,40,8,3,1,922
37,0,314,1,47,7,2,1,338
36,0,6589,1,48,7,3,1,491
86,1,3219,1,42,10,1,1,508
98,2,907,1,76,8,1,1,1139
83,1,1320,0,61,8,1,1,604
93,5,1060,1,40,9,3,1,592
88,2,7307,1,71,8,5,1,1146
6,0,9723,1,40,11,5,1,1108
88,4,5615,0,58,10,1,1,444
62,4,8900,1,61,14,5,1,883
39,5,4836,1,90,11,5,1,1176
82,0,3567,1,77,6,5,1,683
55,5,441,0,63,9,1,1,132
60,2,6706,1,60,10,5,1,101
23,0,3448,1,37,11,3,1,409
43,1,5632,0,91,7,2,1,645
27,2,53,0,69,13,3,1,35
13,5,5406,1,64,10,5,1,745
47,1,8906,1,55,9,2,1,970
43,1,6916,0,44,8,0,0,304
44,0,8061,1,58,12,3,1,825
43,0,8561,1,54,6,5,1,613
68,1,6952,1,86,13,0,0,666
7,0,5510,0,71,14,3,1,655
22,4,8286,1,77,13,3,1,157
27,2,5773,0,72,14,4,1,215
53,2,5792,1,38,5,2,1,614
21,1,4839,0,52,10,1,1,182
60,4,2579,1,43,14,4,1,1062
88,4,962,0,56,10,5,1,370
0,2,7271,0,51,6,2,1,974
37,1,848,1,36,16,5,1,1063
56,2,6398,1,52,12,5,1,339
92,2,6876,0,83,11,3,1,1236
68,5,8714,0,33,17,0,0,117
16,1,3287,0,56,13,5,1,1140
81,1,7639,1,67,6,3,1,1198
57,5,3637,1,64,8,0,0,874
44,4,6309,0,69,9,5,1,949
29,1,2628,0,45,6,2,1,1028
71,2,9747,1,65,14,5,1,310
8,3,6013,0,58,8,3,1,1060
63,2,6249,0,37,14,2,1,514
78,2,4026,0,45,8,0,0,407
57,5,6797,1,48,10,5,1,799
76,2,6346,0,58,8,5,1,814
16,0,6442,0,56,9,2,1,1134
52,0,2328,1,65,7,2,1,152
42,3,4629,1,65,14,2,1,388
65,2,6542,0,70,9,0,0,598
60,2,2514,1,80,13,3,1,84
97,2,3072,1,46,8,2,1,712
46,4,8548,0,83,8,1,1,503
78,1,2286,0,84,12,1,1,756
90,5,9801,1,78,5,0,0,195
78,5,4761,0,76,8,2,1,1116
28,4,5886,0,43,6,3,1,107
47,0,4822,1,69,13,1,1,270
0,5,695,1,67,10,2,1,1073
94,5,2632,0,77,7,4,1,37
5,4,9801,1,82,9,4,1,929
37,4,7301,0,74,13,1,1,1214
29,0,4472,0,85,6,0,0,719
12,4,5108,1,81,15,0,0,444
69,1,5694,0,43,9,2,1,1233
98,2,2282,0,82,10,5,1,701
11,2,7948,0,55,11,4,1,327
92,2,3499,0,57,10,3,1,378
96,0,6929,0,54,12,3,1,632
51,5,2020,0,57,6,0,0,554
6,1,98,0,76,10,3,1,266
9,4,6762,0,40,7,3,1,1060
38,0,7827,1,64,10,2,1,391
52,0,6112,1,41,11,5,1,556
7,5,197,0,63,8,4,1,1098
59,1,3384,0,72,12,3,1,1137
38,3,1896,1,75,9,0,0,8
60,1,2280,1,45,8,2,1,19
28,3,6616,1,36,11,1,1,488
22,5,6900,0,66,7,0,0,38
22,0,2953,1,52,11,4,1,1143
42,4,1621,1,49,12,2,1,698
94,1,2644,1,44,6,4,1,829
17,0,8210,0,62,13,2,1,144
31,4,6317,0,67,12,3,1,1244
58,3,9764,1,78,7,3,1,147
56,1,6637,1,72,7,2,1,52
36,3,5635,0,47,11,5,1,527
87,4,382,0,73,6,1,1,739
57,5,7764,0,80,13,1,1,210
90,0,5661,1,57,9,1,1,14
3,1,4050,1,67,9,0,0,454
61,2,5888,1,63,7,3,1,897
0,1,6481,0,40,11,4,1,722
77,4,2896,1,73,13,3,1,951
72,5,9762,1,42,13,2,1,717
4,4,7573,1,68,8,0,0,390
96,4,8851,1,79,12,0,0,372
40,2,2484,0,61,12,4,1,274
9,3,3081,1,66,4,2,1,900
55,1,6602,1,75,10,5,1,551
49,5,7356,0,37,8,1,1,718
19,1,9139,1,88,7,3,1,514
61,3,1282,1,85,12,1,1,88
63,0,9094,1,70,13,1,1,817
79,3,812,1,46,11,2,1,1061
75,1,5775,1,80,11,2,1,492
81,5,4598,0,47,11,4,1,836
19,2,3817,0,70,9,1,1,250
9,1,1503,0,65,11,3,1,837
44,4,7531,0,42,7,1,1,353
42,2,9531,0,79,6,2,1,909
17,4,4801,0,79,10,1,1,615
35,0,262,0,38,15,5,1,975
95,1,1766,1,52,6,1,1,454
38,4,9179,0,45,7,4,1,1129
92,2,3511,1,75,15,4,1,780
55,3,2520,1,29,7,4,1,1225
63,2,421,0,67,11,0,0,787
47,1,5377,1,72,11,4,1,325
100,0,4193,1,67,9,3,1,453
53,1,7499,0,62,8,5,1,109
94,0,3149,1,87,8,2,1,1097
97,4,322,0,44,11,0,0,1139
89,5,6119,1,72,5,3,1,182
2,3,9445,0,80,6,5,1,777
36,4,8516,0,54,8,2,1,812
84,4,9107,1,81,14,1,1,334
50,4,2782,1,83,9,4,1,1117
81,4,244,0,90,14,1,1,910
97,3,9210,1,81,10,3,1,695
15,4,5426,1,51,13,4,1,437
61,1,4995,1,87,13,4,1,556
8,1,2559,0,42,6,2,1,514
33,3,1241,0,40,8,5,1,728
91,2,2405,1,42,7,3,1,394
78,5,7285,0,65,8,4,1,308
33,5,1861,0,46,13,0,0,1027
67,2,6966,0,36,7,5,1,1043
51,3,2662,0,91,15,4,1,603
43,0,6035,1,35,13,4,1,1009
73,2,5247,1,59,8,0,0,722
22,0,4204,0,42,4,2,1,833
70,4,1664,0,49,9,5,1,1157
64,5,3794,0,75,11,2,1,84
35,4,5997,0,84,11,5,1,300
95,4,74,1,52,15,2,1,629
24,3,2169,1,35,7,4,1,1001
28,5,4796,1,64,10,1,1,512
60,1,8779,1,73,7,1,1,700
39,0,5512,0,76,16,1,1,889
100,0,4989,0,60,7,3,1,1183
7,0,501,0,91,5,2,1,46
31,5,158,0,72,11,3,1,485
64,4,4220,1,52,8,1,1,684
0,5,9348,0,51,7,4,1,1180
24,4,2470,1,88,7,0,0,398
43,5,6821,1,82,10,1,1,7
1,1,2203,0,63,8,0,0,498
86,2,9432,0,64,11,2,1,295
52,4,9388,0,82,6,3,1,225
89,5,1849,0,72,9,4,1,933
37,5,6801,1,54,13,5,1,274
49,3,9317,0,75,12,4,1,366
66,0,9161,0,74,9,2,1,762
20,5,3209,0,62,8,5,1,126
84,1,1693,0,79,14,5,1,862
89,0,4053,0,50,14,4,1,794
65,1,296,1,60,7,3,1,1013
97,0,3372,0,90,10,0,0,665
57,3,6926,1,67,13,3,1,184
30,0,1293,1,60,7,3,1,775
7,4,6587,0,53,7,0,0,869
99,1,8311,0,56,8,3,1,207
56,2,141,0,44,13,2,1,619
31,4,9008,1,36,8,3,1,425
31,4,7855,1,72,9,5,1,996
95,0,5968,1,43,7,3,1,75
99,2,9302,0,45,6,1,1,483
9,3,5499,1,71,14,5,1,536
23,2,8829,0,68,14,5,1,336
41,2,6435,1,33,14,0,0,490
70,0,8584,1,62,7,2,1,275
91,5,4180,1,61,7,5,1,574
86,0,7403,0,38,13,0,0,423
75,2,6109,1,81,14,3,1,797
72,2,9336,0,78,8,5,1,829
55,3,1791,1,39,9,3,1,854
55,2,1271,1,47,10,2,1,870
13,5,853,1,52,11,1,1,778
94,0,2142,1,73,8,4,1,983
1,3,6915,0,60,9,3,1,769
11,1,3846,1,69,8,5,1,312
58,2,3980,1,78,5,1,1,1216
94,2,188,1,72,9,1,1,680
26,2,4831,1,74,7,1,1,447
96,0,8646,0,74,9,0,0,900
61,3,1430,1,64,10,0,0,1115
75,4,2536,1,71,9,0,0,49
17,2,2417,1,69,10,5,1,334
69,3,2900,0,47,13,0,0,92
65,3,7013,1,60,11,4,1,1222
39,1,3506,0,59,5,5,1,546
71,1,2922,1,75,10,1,1,390
76,1,3637,0,60,6,0,0,1201
75,1,1173,1,64,11,2,1,212
23,5,3526,0,81,7,1,1,725
41,1,6113,0,56,7,0,0,149
13,0,1794,1,69,13,1,1,1173
1,2,5495,0,69,7,4,1,936
15,5,1499,1,51,7,5,1,246
40,1,9541,1,45,9,1,1,804
42,2,7547,1,77,11,1,1,213
81,0,6292,1,81,8,2,1,7
77,5,1663,0,56,10,2,1,875
92,2,7797,1,35,11,4,1,555
53,3,1431,0,45,7,2,1,399
70,0,4015,0,61,17,3,1,533
16,0,9211,1,79,11,5,1,1152
23,3,4124,0,43,8,5,1,709
91,1,5332,0,53,9,3,1,494
7,5,1975,0,81,6,0,0,961
63,1,5136,0,51,9,2,1,1049
70,3,4523,0,56,8,3,1,563
40,1,467,0,81,14,1,1,433
69,0,5332,1,46,15,0,0,418
55,3,6856,1,49,8,0,0,381
86,4,3690,0,65,8,4,1,1103
41,1,4350,1,82,12,0,0,458
55,0,3786,0,89,8,3,1,1135
40,1,3545,1,62,9,0,0,257
9,0,6355,0,61,9,4,1,1001
86,4,2272,1,78,9,5,1,723
68,0,6173,1,63,14,4,1,1151
85,0,1977,1,84,14,3,1,753
72,3,2109,0,70,10,3,1,182
93,5,9609,1,77,12,2,1,719
8,2,1525,1,39,12,1,1,683
2,0,9987,1,53,14,2,1,279
81,4,4229,1,64,9,1,1,856
54,4,5933,1,56,9,4,1,562
6,5,3115,0,59,6,0,0,1031
57,4,9274,1,78,7,3,1,995
39,4,3311,0,48,9,5,1,1101
97,0,212,0,55,7,3,1,490
84,5,2833,0,42,7,3,1,422
59,0,6286,0,41,10,0,0,375
62,0,5258,0,80,13,5,1,39
35,1,5423,1,90,6,5,1,1219
70,5,6334,0,96,6,1,1,1244
60,4,3850,0,60,5,0,0,772
19,5,6539,1,63,10,0,0,168
33,2,99,0,60,9,4,1,220
81,2,1203,0,60,5,0,0,418
42,4,3066,1,66,7,1,1,178
50,2,218,0,77,10,3,1,1028
60,5,2097,1,78,7,2,1,266
22,3,7015,1,74,8,3,1,701
74,5,5576,0,41,13,2,1,57
73,0,2130,0,74,9,1,1,747
19,2,3103,1,52,8,5,1,72
97,5,9624,0,81,8,5,1,499
53,3,964,1,61,5,0,0,190
16,0,3865,0,64,10,2,1,774
54,4,3472,1,42,7,4,1,1062
41,5,7171,0,44,8,5,1,906
11,5,7410,1,42,6,2,1,953
100,4,3606,1,66,8,4,1,989
29,5,7957,0,75,10,1,1,714
49,4,6326,1,44,16,2,1,422
4,2,2866,0,62,14,0,0,395
4,3,8287,0,49,8,0,0,1202
78,4,1723,0,52,8,2,1,1111
33,4,4312,0,55,7,3,1,877
34,3,947,0,96,9,5,1,799
91,5,2038,0,66,11,1,1,1065
35,1,8438,1,46,7,1,1,369
21,5,680,1,40,10,3,1,791
94,0,1143,1,80,15,5,1,261
36,3,7624,1,61,14,1,1,13
83,4,904,1,83,7,2,1,859
21,2,7133,1,74,9,1,1,199
98,1,7394,1,54,9,5,1,80
90,2,6333,1,80,13,4,1,1109
38,4,8782,0,43,9,0,0,325
98,0,7494,1,59,6,0,0,258
3,4,7926,0,85,11,4,1,989
46,5,6587,0,46,9,5,1,1034
86,1,1620,1,41,12,0,0,921
78,2,4139,1,88,6,5,1,536
85,1,9213,1,38,8,0,0,111
38,3,3998,0,57,15,3,1,90
27,3,1821,0,93,12,2,1,934
77,5,2338,0,66,9,0,0,482
30,2,1252,1,52,9,0,0,512
8,2,764,1,63,5,5,1,744
64,4,2518,1,66,12,5,1,849
63,5,9075,1,43,8,5,1,843
65,2,9311,0,41,10,3,1,1093
15,2,6528,0,52,11,0,0,941
36,3,8044,1,63,7,2,1,1174
75,1,4113,0,34,7,2,1,960
66,5,5854,0,37,6,5,1,569
49,3,8206,0,95,12,1,1,402
68,4,7380,1,55,6,5,1,1204
92,1,9953,0,72,13,4,1,65
100,0,9200,0,61,13,0,0,630
39,1,9,0,55,3,0,0,717
81,4,6711,0,51,10,3,1,267
64,2,1701,1,55,8,4,1,475
89,3,3230,0,58,7,1,1,385
44,3,7394,0,69,13,3,1,341
63,1,3615,0,58,13,5,1,464
29,0,6378,0,69,10,5,1,431
57,5,4690,0,68,10,1,1,527
32,0,9548,0,54,11,0,0,440
7,1,4471,0,63,7,3,1,770
96,2,7044,1,63,11,3,1,154
26,4,7631,0,74,12,1,1,302
100,1,9728,1,70,14,5,1,231
4,3,590,0,83,8,2,1,818
82,0,2925,1,46,6,3,1,221
85,4,6851,0,71,7,1,1,523
37,3,7391,0,42,6,2,1,29
64,3,1368,1,93,9,1,1,444
38,4,2928,1,41,10,5,1,544
50,4,4724,1,76,14,4,1,329
29,4,7175,0,94,11,4,1,585
57,2,6130,1,83,13,3,1,152
45,0,4993,0,98,12,4,1,944
52,0,1946,0,85,10,3,1,533
0,4,6644,1,78,12,3,1,1188
93,3,6861,1,66,7,3,1,80
86,1,2874,1,82,7,5,1,674
43,0,9364,1,98,16,5,1,927
71,2,8179,0,42,17,1,1,424
32,5,5439,0,61,5,5,1,1151
16,2,8858,1,63,10,5,1,163
100,3,564,1,51,13,3,1,191
19,5,4414,0,34,14,5,1,537
66,4,1642,0,90,12,1,1,1115
80,0,6370,0,43,14,0,0,1143
82,5,4145,1,93,9,1,1,1028
24,0,7795,1,64,5,5,1,1122
54,4,3200,0,56,8,3,1,658
36,5,4418,1,51,13,2,1,243
59,4,4911,0,97,8,3,1,201
47,1,5075,1,39,6,1,1,692
47,0,2,0,59,14,5,1,172
55,2,8656,1,48,9,3,1,535
29,0,6732,1,56,11,1,1,3
28,5,1517,0,89,12,0,0,990
53,5,6475,1,31,8,3,1,325
50,1,4012,1,73,13,4,1,532
65,0,3657,1,66,10,3,1,850
26,3,970,0,88,10,5,1,160
98,5,4989,1,68,6,2,1,409
23,5,3684,1,46,11,1,1,656
65,2,7332,1,65,7,4,1,678
82,0,3257,1,54,11,3,1,689
85,2,2286,1,55,6,0,0,169
2,1,9993,0,60,12,5,1,377
23,2,3322,1,80,17,1,1,277
48,1,722,0,93,6,2,1,967
48,0,2095,1,39,13,1,1,729
7,0,2114,1,65,6,2,1,498
43,0,6430,0,53,9,5,1,1146
67,1,8865,0,84,6,3,1,1162
17,5,28,1,47,8,3,1,596
16,1,4668,1,71,5,4,1,942
4,2,6264,1,74,8,0,0,524
92,2,5843,1,65,9,2,1,769
29,1,1344,0,74,7,0,0,1019
2,5,7930,0,80,10,3,1,630
70,0,9017,0,37,6,2,1,941
25,4,6792,1,71,8,4,1,544
3,3,3603,1,87,9,4,1,1071
45,0,6139,1,79,12,0,0,527
93,3,3673,0,87,6,3,1,376
91,3,5540,1,63,10,3,1,621
58,1,252,1,58,14,3,1,1155
96,3,227,1,66,5,4,1,1152
96,3,7742,0,47,6,4,1,741
82,0,3363,0,52,7,0,0,1135
93,5,5084,1,85,9,2,1,1149
76,4,5355,0,34,10,0,0,1080
15,5,4055,1,93,8,1,1,850
29,2,8838,0,51,6,5,1,452
83,2,6037,0,66,8,1,1,144
38,5,1453,0,58,11,3,1,225
88,4,3392,0,47,9,0,0,514
59,0,2505,1,53,14,2,1,1194
1,4,5005,1,52,10,3,1,577
62,0,6129,1,91,13,0,0,1188
4,1,147,0,67,7,4,1,781
50,5,2574,1,40,13,4,1,1120
38,5,2711,1,71,7,4,1,155
85,0,6739,1,34,5,2,1,908
25,3,5836,1,63,8,3,1,797
32,0,2939,1,99,7,1,1,710
98,2,9201,0,75,10,5,1,1128
1,1,6633,1,68,6,1,1,1005
88,1,6864,0,51,9,0,0,1102
6,5,6095,1,71,7,1,1,1031
66,2,8497,1,59,11,4,1,122
77,2,6458,1,78,7,1,1,86
33,1,7361,0,67,9,3,1,944
31,4,1072,0,52,11,1,1,628
34,4,9309,0,72,7,4,1,394
57,5,9502,1,51,15,4,1,75
7,2,5323,0,77,13,5,1,32
40,2,7120,0,47,12,2,1,811
9,4,3553,0,63,12,0,0,1230
75,5,9457,1,73,6,2,1,936
15,2,2537,0,64,10,1,1,377
78,5,8025,0,84,11,3,1,890
99,0,7203,0,88,7,4,1,72
52,1,1162,1,80,15,0,0,494
59,1,8702,1,88,6,5,1,768
76,5,596,0,55,9,0,0,831
38,1,9071,1,42,4,4,1,529
31,0,1883,1,50,14,2,1,1111
37,3,5321,0,73,9,3,1,770
31,3,1387,0,44,7,1,1,864
46,4,4292,1,56,12,0,0,316
68,3,9223,0,45,10,0,0,624
74,1,1917,1,59,10,0,0,922
81,5,1059,1,50,11,5,1,1160
32,3,2011,1,58,9,4,1,960
25,2,6025,0,89,9,3,1,614
75,4,418,0,41,10,4,1,236
85,3,4575,1,32,12,0,0,615
